"ID","NAME","TYPE","MAJORS__C","INDUSTRIES__C","ACCTNUMBER__C"
"0017000000OAK53AAH","Flextronics Design/Wavebreaker AB","Customer","false","","8253"
"0017000000OAN0CAAX","Yokowo Co., Ltd. - VCCS Business Div","Customer","false","","3366"
"0017000000OAPGCAA5","M/A-COM Technology Solutions - NC Design Center","Customer","false","","8957"
"0017000000OAkH4AAL","Advanced Telemetry Systems, Inc.","Customer","false","",""
"0017000000OAtdzAAD","NuWaves, Ltd.","Prospect","false","","10588"
"0017000000OBKXZAA5","Xceive Corporation","Aplac Customer","false","","8498"
"0017000000OBLbmAAH","STMicroelectronics R&D - Crolles","Prospect","false","",""
"0017000000OBLdGAAX","STMicroelectronics Design Center (Rennes)","Prospect","false","",""
"0017000000OBTK1AAP","STMicroelectronics R&D (Agrate)","Customer","false","",""
"0017000000OBTKkAAP","STMicroelectronics (Catania)","Customer","false","",""
"0017000000OBagSAAT","Selex Galileo Nerviano Milan","Customer","false","","8736"
"0017000000OBaggAAD","SELEX Communications Ltd. - Basildon","Customer","false","","9635"
"0017000000OBajQAAT","Selex Galileo Palermo","Customer","false","","3300"
"0017000000OBalMAAT","Selex Galileo Florence","Customer","false","","8737"
"0017000000OCEYQAA5","HRL Laboratories LLC","Customer","false","","296"
"0017000000OD8NAAA1","LitePoint","Customer","false","","7390"
"0017000000OD8QRAA1","Marki Microwave","Prospect","false","","9491"
"0017000000OD9fSAAT","Fujitsu Ltd. - Monozukuri Development Unit","Customer","false","","10004"
"0017000000OHUIJAA5","FDK Corporation","No Maintenance","false","","326"
"0017000000OIf9vAAD","ITS Electronics","Customer","false","","8878"
"0017000000OIflJAAT","Cobham SATCOM","Customer","false","","5066"
"0017000000OIrAWAA1","Ohm Electric Co., Ltd. - R&D Dept.","Ex-Customer","false","","9146"
"0017000000OJs3tAAD","Kiefer Electronic Development","Prospect","false","","9420"
"0017000000OKI41AAH","Thales Alenia Space - Via Saccomuro","Customer","false","",""
"0017000000OKI5JAAX","Thales - Air Systems Division","Customer","false","",""
"0017000000OKIGKAA5","Thales - Land and Joint Systems Division","Customer","false","",""
"0017000000OKKAfAAP","Thales - Naval Division","Customer","false","",""
"0017000000OKKX1AAP","Thales - Components & Subsystem Division","Customer","false","",""
"0017000000OKLq6AAH","Thales Alenia Space Italia S.p.A.","Customer","false","","2478"
"0017000000OKT1BAAX","Royal Military College","Prospect","false","","9415"
"0017000000OKYQAAA5","Richardson RFPD Inc.","Customer","false","","669"
"0017000000OLP27AAH","StrataLight","Customer","false","","3064"
"0017000000OLQP2AAP","Northrop Grumman - Space Technologies - Redondo","Customer","true","","2027"
"0017000000OU3BvAAL","Radio Design Group, Inc.","Customer","false","","8948"
"0017000000OUputAAD","Delta","Prospect","false","",""
"0017000000OVDs0AAH","Auriga Microwave","Customer","false","","7096"
"0017000000OVEMiAAP","ST Microelectronics","Prospect","false","",""
"0017000000OVEMlAAP","L-3 Communications Holdings, Inc. - Parent","Customer","false","","9134"
"0017000000OVmO4AAL","RF Micro Devices, Inc. - Greensboro HQ","Enterprise","false","","541"
"0017000000OWU9hAAH","RITA Electronics, Ltd.- Osaka","Customer","false","","8735"
"0017000000OWU9jAAH","Sony Corporation - CAD Support Group","Ex-Customer","false","","3663"
"0017000000OWUDCAA5","Mitsumi Electric Co., Ltd. - Akita Div","Prospect","false","",""
"0017000000OWUj7AAH","Toshiba Consumer Marketing Corporation","Customer","false","","10010030"
"0017000000OWUjbAAH","IBM - Packaging Technology Solution Development, Microelectronics Division","Ex-Customer","false","","7356"
"0017000000OWUjcAAH","Mitsubishi Space Software Co., Ltd. - Kansai Operation Division","Customer","false","","1530"
"0017000000OWUk0AAH","National Defense Academy Department of Electrical and Electronic Engineering","University","false","","1780"
"0017000000OWUk1AAH","Yazaki Corporation - Yazaki Technology Center","Customer","false","","3696"
"0017000000OWUk2AAH","Omron Corporation - Kusatsu Industrial Automation Company Network Device Department","Customer","false","","8823"
"0017000000OWUk3AAH","NITTO DENKO CORPORATION","Prospect","false","",""
"0017000000OWUlGAAX","TOTO Ltd. - Research Laboratory","Ex-Customer","false","","6097"
"0017000000OWUlHAAX","3M Japan Limited - Corporate Research Laboratory Software, Electronics and Mechanical Systems Laboratory","Customer","false","","9165"
"0017000000OWUlIAAX","Leader Electronics Corp.","Customer","false","","9651"
"0017000000OWYYMAA5","Microwave Solutions Ltd.","Customer","false","","10000021"
"0017000000OXTyyAAH","Zarlink Semiconductor - Jarfalla","Prospect","false","","8776"
"0017000000OXX98AAH","Panasonic System Networks Co., Ltd. - Network Product & Development","Customer","false","","10010039"
"0017000000OXru2AAD","Celestica - North York","Customer","false","","96"
"0017000000OXry2AAD","Finisar Corporation - Sunnyvale","Enterprise","false","","5828"
"0017000000OXry3AAD","ITT Corporation - Parent","Customer","false","","9198"
"0017000000OXrzfAAD","Motorola - Parent","Enterprise","false","","433"
"0017000000OXrzgAAD","Trex Enterprises Corporation","Customer","false","","3612"
"0017000000OmVvkAAF","Astra Microwave Products Ltd","Customer","false","","6464"
"0017000000Omcn8AAB","Park Air Systems Ltd","Customer","false","","9442"
"0017000000Omd0fAAB","Defence Science and Technology Laboratory (DSTL) - Fort Halstead","Customer","false","","10123"
"0017000000OmgkdAAB","Etlinx","Prospect","false","","9439"
"0017000000OoeQlAAJ","Icon Systems","Customer","false","","9012"
"0017000000OtXhjAAF","Boeing - Anaheim","Customer","false","","72"
"0017000000OvLMyAAN","Sony Mobile Communications Japan, Inc. - Antenna, Electronics No.2, Hardware, Tokyo Development","Customer","false","","626"
"0017000000OvSbMAAV","Microsemi Corporation - Caldicot","Customer","false","","9460"
"0017000000OwbM6AAJ","ARS Products","Customer","false","","9436"
"0017000000P2z9AAAR","Cobham PLC - (Domo Ltd)","Customer","false","","9132"
"0017000000P3SPlAAN","Sharp Corporation - Osaka","Customer","false","","7935"
"0017000000P3SpWAAV","Anritsu Corporation - Morgan Hill","Customer","false","","33"
"0017000000P3VYlAAN","Schrader Electronics","Customer","false","","9038"
"0017000000P3Ve5AAF","AR RF/Microwave Instrumentation","Customer","false","","7957"
"0017000000P3hkcAAB","CTS Electronic Components","Customer","false","","160"
"0017000000P3kpPAAR","Thales Alenia Space - Toulouse","Customer","false","","2176"
"0017000000P3l3kAAB","Alcatel-Lucent CIT - Lannion","Prospect","false","",""
"0017000000P3q5TAAR","Wright-Patterson Air Force Base - Wyle Labratories","Customer","false","","790"
"0017000000P40iJAAR","Kyoto University - Uji Campus Rsearch Institute for Sustainable Humanosphere","University","false","","3890"
"0017000000P4WqsAAF","Mitsubishi Electric Corporation - Information Technology R&D Center","Customer","false","","3818"
"0017000000P4tMLAAZ","Ezenia","Customer","false","",""
"0017000000P68PUAAZ","Niihama National College of Technology","University","false","","8795"
"0017000000P6RZOAA3","xG Technology, Inc.","Customer","false","","8854"
"0017000000P6aTQAAZ","EU (ICESTARS Project)","Customer","false","","ICESTARS"
"0017000000P7OwvAAF","NEST","Customer","false","",""
"0017000000P7OwwAAF","Defense Electronics Applications Laboratory (DEAL)","Customer","false","","8826"
"0017000000P7OzgAAF","Space Applications Centre (SAC)","Customer","false","","9333"
"0017000000P7WnPAAV","Sasken Finland Oy","Customer","false","","8333"
"0017000000P7WnQAAV","Satel Oy","No Maintenance","false","","8444"
"0017000000P7nmbAAB","Taiyo Yuden Co., Ltd. - Hyogo","Customer","false","","10293"
"0017000000P7nqrAAB","Mitsubishi Electric Corporation Sanda Works","Customer","false","","10010072"
"0017000000P8AnOAAV","Huawei Technologies Sweden AB - Göteborg","Prospect","false","","10077"
"0017000000P8AnYAAV","Huawei Technologies Sweden AB - Kista","Customer","false","","9158"
"0017000000P8B3SAAV","Beghelli S.p.A.","Customer","false","","8331"
"0017000000P8B3TAAV","Fitelnet Oy","Customer","false","","8366"
"0017000000P8B3rAAF","VLSI Solutions Oy","No Maintenance","false","","8480"
"0017000000P8B3sAAF","Elektrobit Oy","Customer","false","","9619"
"0017000000P8DKRAA3","OMRON Automotive USA","Customer","false","","9489"
"0017000000P8GIeAAN","TeraSys Technologies LLC","Prospect","false","","9403"
"0017000000P8GKDAA3","L-3 Communications - Telemetry East","Customer","false","","7981"
"0017000000P8GLhAAN","SecuraPlane","Prospect","false","","9461"
"0017000000P8LyYAAV","Furukawa Electric Co., Ltd. - FITEL Products Division","Customer","false","","249"
"0017000000P8M2KAAV","Miyoshi Electronics Corporation","Customer","false","","1757"
"0017000000P8M2UAAV","KYOCERA Crystal Device Yamagata Corporation","No Maintenance","false","","9224"
"0017000000P8MEXAA3","Kevin Jarman Design Services Ltd","Customer","false","","9446"
"0017000000PR2apAAD","Ametek Drexelbrook","Customer","false","","9537"
"0017000000PR2eIAAT","Telcosat","Customer","false","",""
"0017000000PSScEAAX","Allen Vanguard","Prospect","false","",""
"0017000000PSSeoAAH","Axell Wireless - (formally Aerial Facilities)","Customer","false","","2961"
"0017000000PSSmiAAH","Q-par Angus Ltd","No Maintenance","false","","7702"
"0017000000PUb7uAAD","Spirent Communications","Customer","false","","9979"
"0017000000PUjfpAAD","BAE Systems - Electronics & Integrated Systems Operating Group","Customer","false","","574"
"0017000000PUqOAAA1","TriQuint Semiconductor - Santa Rosa","Customer","true","","6220"
"0017000000PZUc4AAH","Concentris","Prospect","false","","9487"
"0017000000Pb7ddAAB","2Wire","Prospect","false","",""
"0017000000PbVEOAA3","Johns Hopkins University - Applied Physics Laboratory","Customer","false","","1409"
"0017000000PbVEPAA3","L-3 Communications -  Cyterra","Customer","false","","9496"
"0017000000PbqUxAAJ","SEE Telecom","Customer","false","","9499"
"0017000000PbrqrAAB","Longwater Systems","Out of Business","false","","9462"
"0017000000PbsjMAAR","Gemtek Technology Co., Ltd.","Customer","false","","251"
"0017000000Pc5hRAAR","Infineon Technologies Nordic AB - Kista Development Center","Customer","false","","7505"
"0017000000PqkNaAAJ","Phoenix International - John Deere","Customer","false","","9452"
"0017000000PqkQjAAJ","Broadcast Electronics","Prospect","false","",""
"0017000000Pr0oXAAR","Vaisala Oyj","Customer","false","","9465"
"0017000000Pr6lPAAR","Philips - Invivo Diagnostic Imaging","Customer","false","","9104"
"0017000000PrBOTAA3","Fractus S.A.","Customer","false","","1733"
"0017000000PrGQWAA3","Northrop Grumman - Electronic Systems - MD","Customer","true","","478"
"0017000000PrGrHAAV","KMW Communications, Inc.","Customer","false","","9466"
"0017000000PstmzAAB","Defence Products Ltd","Customer","false","","9456"
"0017000000PtDjxAAF","Mitec","Customer","false","",""
"0017000000Ptz9XAAR","Fagor Electronica, S. Coop.","Customer","false","","9345"
"0017000000Pu6fRAAR","Elenos SRL","Prospect","false","","9596"
"0017000000PvwNcAAJ","OnQ Technology, Inc.","Customer","false","","9463"
"0017000000PzGNIAA3","Bird Electronics Corporation","Customer","false","","67"
"0017000000Q06iSAAR","Richardson RFPD Japan - Japan Design Center","No Maintenance","false","","4558"
"0017000000Q0M9pAAF","L-3 Communications, PHOTONICS","Prospect","false","",""
"0017000000Q0Yh0AAF","Department of Defense","Customer","false","",""
"0017000000Q0iw8AAB","Medtronic, Inc.","Customer","false","","9133"
"0017000000Q0pTRAAZ","Milmega Ltd","Customer","false","","412"
"0017000000QBDoFAAX","GlobalSat Corporation","Customer","false","",""
"0017000000QBDqcAAH","Askey Computer Corporation","Prospect","false","","9551"
"0017000000QBDqdAAH","QuieTek Corporation","Customer","false","",""
"0017000000QBDqhAAH","MiTAC International Corporation - Lin Kou Office","Customer","false","","9597"
"0017000000QBjQ9AAL","Northrop Grumman Navigation Systems","Prospect","false","",""
"0017000000QBu0yAAD","e2v Technologies (UK) Ltd - Lincoln","Customer","false","","8846"
"0017000000QBuPYAA1","Linwave Technology","Customer","false","","8310"
"0017000000QBuSHAA1","Vislink","Customer","false","","8840"
"0017000000QClkMAAT","Nujira","Customer","false","","7845"
"0017000000QDqOxAAL","Filtronetics","Prospect","false","",""
"0017000000QDqZiAAL","Hittite Microwave Corporation - Chelmsford","Customer","false","","3634"
"0017000000QE9rDAAT","Baron Services, Inc.","Customer","false","",""
"0017000000QEA67AAH","RadioFrame Networks","Prospect","false","","9483"
"0017000000QEAFvAAP","CardioMEMS","Customer","false","","9481"
"0017000000QEAa0AAH","Harris Corporation - Broadcast Division","Customer","false","","9480"
"0017000000QEAcTAAX","IBEC, Inc.","Customer","false","","10120"
"0017000000QEAoBAAX","NOAA","Customer","false","",""
"0017000000QEB0TAAX","NSWC Crane","Customer","false","","10062"
"0017000000QEBEuAAP","Rockwell Collins - Melbourne","Customer","false","","8946"
"0017000000QEBEvAAP","Scitor Corp","Customer","false","",""
"0017000000QEBHDAA5","Optimal Technologies (US) Inc","Customer","false","","9486"
"0017000000QEBj8AAH","Sony Ericsson - RTP","Customer","false","",""
"0017000000QED4rAAH","Georgia Institute of Technology - School of Electrical and Computer Engineering","Customer","false","","253"
"0017000000QEI8oAAH","Toshiba Research Europe Limited","Customer","false","","9447"
"0017000000QEOpUAAX","GIDET","Customer","false","",""
"0017000000QEQbpAAH","ADC Telecommunications, Inc. - San Jose","Customer","false","","7740"
"0017000000QEud0AAD","Radio Semiconductor Corporation B.V.","Prospect","false","",""
"0017000000QEuhdAAD","CHL Netherlands B.V.","Customer","false","","4552"
"0017000000QEumbAAD","Septentrio Satellite Navigation N.V.","Prospect","false","",""
"0017000000QF2KpAAL","Philips","Prospect","false","",""
"0017000000Qa7LiAAJ","Motorola A/S","Ex-Customer","false","","5210"
"0017000000QaAxnAAF","ISDG N.V.","Prospect","false","",""
"0017000000QdtfUAAR","Fujikura Ltd.","Ex-Customer","false","","7874"
"0017000000QdtlpAAB","Logical product","Prospect","false","",""
"0017000000QdtneAAB","Furuno Electric Co., Ltd.","Customer","false","","5144"
"0017000000QdtraAAB","Fuji Film Co Ltd., - EQUIPMENT RESEARCH & DEVELOPMENT CENTER RESEARCH & DEVELOPMENT MANAGEMENT HEADQUARTERS","Ex-Customer","false","","8929"
"0017000000QduDhAAJ","Japan Victor Company (JVC)","Enterprise","false","","2679"
"0017000000QqSfVAAV","AOR, Ltd. - R&D Department","Customer","false","","9187"
"0017000000R1sPFAAZ","Luxim Corporation","Customer","false","","9163"
"0017000000R25oeAAB","Radio Design","Customer","false","","9268"
"0017000000R27ysAAB","FTL Systems, Inc.","Prospect","false","","9144"
"0017000000R2fbBAAR","Garmin International, Inc.","Customer","false","","9492"
"0017000000R2viJAAR","Navcom Technology, Inc.","Customer","false","","9490"
"0017000000R2vjHAAR","Broad Reach Engineering","Customer","false","",""
"0017000000R2yWsAAJ","Advanced Control Components","Customer","false","","8865"
"0017000000R2zaqAAB","Icera","Customer","false","","9502"
"0017000000R30w4AAB","Tecom Industries, Inc.","Customer","false","","6710"
"0017000000R7xF8AAJ","Chitose Institute of Science and Technology","University","false","","3141"
"0017000000R8hNPAAZ","REMEC Broadband Wireless - CA","Customer","false","","8256"
"0017000000R8jykAAB","Sagem Communication - Velizy","Customer","false","","8917"
"0017000000R8k7XAAR","J&R Microwave Solutions","Customer","false","","9513"
"0017000000R8kKjAAJ","Aksus/YUKSEK TEKNOLOJI ELEKTRIK","Prospect","false","",""
"0017000000R8kSoAAJ","Aselsan","Customer","false","","9969"
"0017000000R8kXSAAZ","Egyptian Telephone Company","Prospect","false","",""
"0017000000R8oUNAAZ","ITR","Customer","false","",""
"0017000000R8ocCAAR","Centre for Development of Advanced Computing (CDAC)","No Maintenance","false","","3934"
"0017000000R8odHAAR","C-DOT Alcatel Research Center (CARC)","Customer","false","","9609"
"0017000000R8ofcAAB","PEC","Customer","false","",""
"0017000000R8qnvAAB","Victech","Customer","false","",""
"0017000000R8qnwAAB","Actipass","Customer","false","","5505"
"0017000000R8qnxAAB","Huneed","Customer","false","",""
"0017000000R8qnyAAB","Syndetic","Customer","false","",""
"0017000000R8qoAAAR","KJCT","Customer","false","",""
"0017000000R8qoKAAR","KUFS","Customer","false","",""
"0017000000R8qoLAAR","Mesaplexx Pty Ltd.","Customer","false","","7045"
"0017000000R8qoMAAR","Trimble Navigation","Prospect","false","",""
"0017000000R8qoUAAR","EM Solutions","Customer","false","",""
"0017000000R8qpIAAR","Tenix Defense","Customer","false","",""
"0017000000R8qu9AAB","Laird Technologies - Beijing","Customer","false","","9539"
"0017000000R8quAAAR","CETC International Co., Ltd. - Parent","Customer","false","","10155"
"0017000000R8quyAAB","China Shipbuilding Industry Corporation (CSIC)","Customer","false","",""
"0017000000R8qzPAAR","China Aerospace and Science Industry Corporation (CASIC)","Customer","false","",""
"0017000000R8r5IAAR","China Academy of Space Technology (CAST)","Customer","false","",""
